Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,BMY,0,0,0,0,137210000000.00002,161740000000.0,93.81,8.02,0.8,3.4,2.74,4.11,11.79,-0.11,20.04,5.39,-0.08,39400000000.0,18.12,75.5,18930000000.0,16820000000.0,-44000000.0,-0.02,38.4,21280000000.0,9.42,45810000000.0,91.2,1.67,22.2,12420000000.0,14970000000.0,0.65,62.19,60.41,10680000.0,2260000000.0,2230000000.0,0.08,75.82,15300000.0,1.35,0.68,15710000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AFL,0,0,0,0,31050000000.0,33310000000.000004,6.94,9.43,,1.48,0.96,1.54,,21.1,19.4,1.68,14.88,21840000000.0,30.25,2.3,7760000000.0,4269999999.9999995,4610000000.0,6.36,216.1,6390000000.0,9.1,9320000000.0,28.69,0.62,46.16,5790000000.0,1950000000.0,0.99,42.43,38.14,3990000.0,702440000.0,649970000.0,8.69,61.5,10170000.0,2.17,1.46,8590000.0
0,0,SNE,0,0,0,0,119700000000.0,101640000000.0,13.44,20.08,2.12,1.52,2.4,0.01,0.06,11.27,0.0,2.38,19.92,,,-0.4,,,,4.76,144.6,,,,49.85,0.93,24.08,,,0.9,90.74,79.24,1070000.0,1240000000.0,1220000000.0,0.03,7.92,2770000.0,2.23,,3110000.0
0,0,DKS,0,0,0,0,4730000000.0,6860000000.0,12.41,11.6,2.23,0.52,2.23,0.76,8.49,4.2,7.97,6.12,19.86,9070000000.0,107.86,22.9,2570000000.0,972890000.0,380460000.0,4.26,207.8,1060000000.0,11.83,3200000000.0,150.66,1.4,25.06,1530000000.0,1230000000.0,1.67,55.45,50.57,2430000.0,65730000.00000001,63250000.0,4.19,110.9,14150000.0,4.67,22.76,14150000.0
0,0,VLO,0,0,0,0,24070000000.0,35240000000.0,17.05,64.94,9.09,0.32,1.25,0.46,11.3,-0.0,0.98,0.84,2.56,71240000000.0,175.04,-44.0,6530000000.0,3010000000.0,-10000000.0,-0.03,,4050000000.0,9.92,16420000000.000002,82.02,1.9,47.14,2560000000.0,-58250000.0,2.12,51.99,52.6,5380000.0,407790000.0,406170000.0,0.35,79.32,12610000.0,2.02,3.1,13670000.0
0,0,AVB,0,0,0,0,22670000000.0,30330000000.0,34.84,37.17,5.87,9.75,2.12,12.97,19.28,27.86,33.1,2.54,6.09,2350000000.0,16.75,-2.8,1560000000.0,1480000000.0,652590000.0,4.66,-47.2,87530000.0,0.63,7750000000.0,72.58,0.63,76.58,1270000000.0,1000000000.0,0.99,163.66,156.65,1140000.0,139610000.0,138850000.0,0.29,93.99,3220000.0,2.62,3.15,3050000.0
0,0,PLD,0,0,0,0,74350000000.0,90440000000.0,44.4,59.52,5.48,17.33,2.32,21.78,25.34,35.91,35.57,2.06,5.56,4420000000.0,6.3,17.0,2610000000.0,3010000000.0,1580000000.0,2.23,-33.1,940200000.0,1.27,16969999999.999998,46.5,2.33,43.35,2950000000.0,1730000000.0,0.82,100.37,99.77,2620000.0,739220000.0,736950000.0,0.52,97.81,7320000.0,2.79,1.12,7060000.0
0,0,ROP,0,0,0,0,44350000000.0,53750000000.0,28.48,29.07,2.27,8.24,4.36,9.92,19.77,28.89,27.0,4.41,16.71,5420000000.0,51.87,0.9,3430000000.0,1940000000.0,1560000000.0,14.83,-15.5,302100000.0,2.88,9700000000.0,95.5,0.73,96.89,1420000000.0,1530000000.0,1.04,406.61,409.97,104870000.0,104870000.0,104370000.0,1.55,95.71,1610000.0,2.73,1.81,1260000.0
0,0,JCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMAT,0,0,0,0,,,,,,,,,,21.04,25.97,13.5,38.52,17200000000.0,18.78,24.9,7710000000.0,4840000000.0,3620000000.0,3.92,62.0,5740000000.0,6.28,5710000000.0,53.95,3.0,11.57,3800000000.0,2410000000.0,1.48,77.98,65.32,7200000.0,913280000.0,910280000.0,0.44,82.95,12880000.0,1.53,1.42,14030000.0
0,0,ECL,0,0,0,0,61940000000.0,68260000000.00001,52.93,41.32,5.44,4.42,10.3,4.77,24.89,-7.52,14.23,6.54,16.55,14310000000.0,49.75,-6.4,6220000000.0,3040000000.0,1200000000.0,-3.74,-47.0,1030000000.0,3.62,7350000000.0,121.5,1.61,21.07,2029999999.9999998,2089999999.9999998,1.03,212.34,204.25,1050000.0,285440000.0,253120000.0,0.54,88.2,2550000.0,2.32,1.02,2570000.0
0,0,VITC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NBR,0,0,0,0,496210000.0,3280000000.0,,,,0.17,0.4,1.33,18.25,-39.92,-8.84,-2.03,-41.38,2400000000.0,341.0,-42.2,1110000000.0,658300000.0,-993830000.0,-141.02,,513820000.00000006,70.44,3300000000.0,183.5,2.39,172.12,501640000.0,572320000.0,3.81,49.89,40.39,7290000.0,7290000.0,6410000.0,12.58,66.93,1.93,1.93,17.09,1570000.0
0,0,EMN,0,0,0,0,13890000000.0,19100000000.0,29.45,14.68,5.99,1.65,2.29,2.25,14.6,5.56,12.2,4.03,7.87,8490000000.0,62.62,-8.7,2230000000.0,1610000000.0,472000000.0,3.46,-39.5,650000000.0,4.8,6060000000.0,98.36,1.98,44.86,1720000000.0,1060000000.0,1.56,95.67,80.91,1040000.0,135470000.0,134580000.0,0.62,87.73,2150000.0,2.45,1.79,2000000.0
0,0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VFC,0,0,0,0,33799999999.999996,37940000000.0,111.9,31.25,3.77,3.82,11.48,4.24,78.18,-0.53,8.56,3.95,-2.53,8940000000.0,22.86,-18.0,5820000000.0,1040000000.0,-96000000.0,-0.13,-60.4,2680000000.0,6.86,6820000000.0,231.68,3.2,7.55,1320000000.0,1070000000.0000001,0.97,81.72,69.92,2240000.0,390000000.0,360890000.0,7.4,80.26,8920000.0,3.63,2.56,8850000.0
0,0,SFLY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AIV,0,0,0,0,,,,,,,,,,17.36,13.36,1.09,8.28,889690000.0,7.42,-6.3,603880000.0,512400000.0,154180000.0,1.275,,228370000.0,1.9,4410000000.0,198.45,0.42,17.65,361600000.0,35490000.0,0.69,4.1917,4.714,16629999.999999998,304480000.0,119380000.0,0.75,98.71,8279999.999999999,4.75,8.32,2820000.0
0,0,D,0,0,0,0,61110000000.0,100600000000.0,28.06,19.3,27.4,3.74,2.55,6.02,14.77,-0.44,27.29,2.76,7.06,16719999999.999998,20.03,-4.6,7970000000.0,7480000000.0,2150000000.0,-0.22,-63.5,425000000.0,0.52,38930000000.0,138.69,1.13,29.35,6300000000.0,-7560000000.0,0.32,79.88,80.06,4190000.0000000005,815820000.0,813470000.0,0.28,69.82,8270000.0,1.91,1.02,14030000.0
0,0,MSI,0,0,0,0,28550000000.0,33439999999.999996,37.67,19.27,1.74,3.91,,4.45,22.55,10.38,21.06,9.54,,7520000000.0,44.17,-6.3,3950000000.0,1990000000.0,780000000.0,4.47,-23.2,1010000000.0,5.94,5900000000.0,,1.2,-4.46,1700000000.0,1280000000.0,0.76,168.47,154.0,1410000.0,169520000.0,168850000.0,0.43,90.15,2770000.0,3.16,2.14,3100000.0
0,0,DUK,0,0,0,0,67349999999.99999,134530000000.0,33.4,17.39,4.24,2.78,1.53,5.56,14.21,8.89,23.64,2.21,3.9,23770000000.0,32.38,-3.2,11560000000.0,11050000000.0,2009999999.9999998,2.73,-2.8,311000000.0,0.42,65620000000.00001,138.76,0.52,59.84,9340000000.0,-965880000.0,0.21,93.28,86.99,3400000.0,735960000.0,734920000.0,0.1,64.68,34930000.0,11.2,4.75,35980000.0
0,0,RSG,0,0,0,0,30270000000.0,38900000000.0,29.77,25.58,2.98,2.99,3.62,3.83,14.16,10.05,17.81,4.98,12.52,10160000000.0,31.81,-2.8,4080000000.0,2920000000.0,1020000000.0,3.19,-12.8,406400000.0,1.27,9140000000.0,109.17,0.81,26.28,2470000000.0,913260000.0,0.65,96.54,90.71,1270000.0,318720000.0,209370000.0,0.15,93.55,2570000.0,1.85,1.23,2430000.0
0,0,CMS,0,0,0,0,17000000000.0,31620000000.0,22.24,20.83,2.91,2.54,3.2,4.74,12.76,11.44,21.48,3.24,13.92,6680000000.0,23.48,1.9,2560000000.0,2320000000.0,764000000.0,2.67,5.3,519000000.0,1.81,15130000000.0,256.61,0.83,18.58,1540000000.0,-593500000.0,0.1,62.42,61.56,1600000.0,286330000.0,284800000.0,0.45,92.7,4010000.0,2.2,1.61,3320000.0
0,0,DHI,0,0,0,0,25650000000.0,26950000000.0,10.98,8.88,0.94,1.28,2.17,1.33,9.07,11.69,14.47,10.64,21.24,20310000000.0,55.57,27.0,4620000000.0,3020000000.0,2370000000.0,6.41,64.1,2960000000.0,8.13,4340000000.0,35.78,5.33,32.53,1420000000.0,841410000.0,1.72,72.02,68.19,3060000.0,364390000.0,332630000.0,9.83,84.28,4460000.0,1.31,1.52,4570000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WTW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ANF,0,0,0,0,1270000000.0,2060000000.0,17.35,17.57,,0.41,1.49,0.65,12.31,-3.55,1.08,0.63,-11.77,3190000000.0,50.9,-5.1,2150000000.0,187060000.0,-113280000.0,-1.81,548.0,812880000.0,13.03,1610000000.0,187.4,1.6,13.61,493420000.0,242520000.0,1.83,19.4,14.15,1990000.0,62390000.0,60930000.0,2.17,102.44,7580000.0,2.96,16.69,10600000.0
0,0,MAR,0,0,0,0,41680000000.0,51910000000.0,242.47,37.74,4.75,3.05,182.01,3.77,44.49,5.88,22.54,1.69,32.99,2990000000.0,9.18,-65.1,4059999999.9999995,1130000000.0,176000000.0,0.54,-74.2,1580000000.0,4.86,11960000000.0,5222.27,0.59,0.71,2120000000.0,163380000.0,1.84,120.33,101.14,2870000.0,324330000.0,276150000.0,16.62,60.32,6880000.0,1.86,2.61,7970000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TMK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WM,0,0,0,0,48510000000.0,58230000000.0,32.42,24.63,3.03,3.26,6.78,3.88,14.76,10.03,17.0,6.14,21.59,15000000000.0,35.41,-2.7,5970000000.0,4179999999.9999995,1500000000.0,3.54,-21.2,703000000.0,1.66,10420000000.0,145.62,1.2,16.93,3670000000.0,1430000000.0,0.74,117.89,112.14,1500000.0,422610000.0,421760000.0,0.16,79.22,2890000.0,1.87,0.68,2650000.0
0,0,TGT,0,0,0,0,85840000000.0,94660000000.0,22.73,20.2,1.74,0.98,6.44,1.07,11.26,4.31,6.99,8.21,30.74,88620000000.0,176.54,21.3,23250000000.0,8740000000.0,3820000000.0,7.54,42.0,6020000000.0,12.01,15020000000.0,112.8,1.05,26.6,10000000000.0,5990000000.0,0.98,167.92,145.54,3530000.0,500770000.0,499260000.0,0.21,82.61,7940000.0,1.69,1.59,6520000.0
0,0,AA,0,0,0,0,4120000000.0,4590000000.0,,53.76,,0.41,1.21,0.53,7.76,-5.03,3.43,1.38,-6.76,9330000000.0,50.23,-7.9,1920000000.0,986000000.0,-469000000.0,-2.53,,1740000000.0,9.34,2690000000.0,53.64,1.76,18.26,618000000.0,765250000.0,2.55,18.91,14.36,5830000.0,185930000.0,185220000.0,0.59,76.87,9200000.0,1.68,5.54,10070000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FL,0,0,0,0,4380000000.0,6210000000.0,13.22,10.5,,0.58,1.66,0.82,8.8,4.41,5.66,3.93,13.15,7580000000.0,72.54,9.0,3560000000.0,606000000.0,334000000.0,3.19,112.0,1390000000.0,13.37,3220000000.0,121.42,1.83,25.41,971000000.0,677630000.0,1.25,39.45,33.69,2080000.0,104210000.0,90520000.0,13.55,82.18,6320000.0,2.86,6.81,6280000.0
0,0,BAX,0,0,0,0,41400000000.0,44010000000.0,45.79,22.52,2.51,3.63,4.83,3.82,24.18,7.9,16.81,6.48,11.35,11530000000.0,22.69,4.2,4920000000.0,2760000000.0,911000000.0,1.77,-3.5,4360000000.0,8.53,7160000000.0,83.19,2.64,16.77,1980000000.0,1030000000.0,0.64,78.51,82.48,3220000.0,510820000.0,509870000.0,0.14,87.0,5170000.0,1.39,1.01,6050000.0
0,0,VPRT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,QCOM,0,0,0,0,,,,,,,,,,22.09,26.46,11.35,94.63,23530000000.0,20.73,73.4,14280000000.0,7620000000.0,5200000000.0,4.52,485.0,11210000000.0,9.91,16360000000.0,269.23,2.13,5.37,5810000000.0,3500000000.0,1.36,145.03,115.95,8420000.0,1130000000.0,1130000000.0,0.14,77.68,13490000.0,1.44,1.19,15360000.0
0,0,SNA,0,0,0,0,9800000000.0,10530000000.0,16.91,16.67,2.46,2.61,2.71,2.76,11.28,15.44,22.57,9.07,17.44,3810000000.0,70.0,4.2,2089999999.9999998,946100000.0,588700000.0,10.69,9.2,787200000.0,14.52,1510000000.0,41.56,2.63,66.76,887700000.0,930280000.0,1.3,172.2,152.55,54210000.0,54210000.0,53450000.0,1.42,97.4,5020000.0,12.08,10.62,5030000.0
0,0,GM,0,0,0,0,60000000000.0,141620000000.0,18.8,6.82,0.74,0.52,1.38,1.22,7.72,2.92,3.69,1.14,6.89,115790000000.0,80.89,0.0,14140000000.0,9460000000.0,3210000000.0,2.23,72.1,32200000000.000004,22.5,118580000000.0,247.0,1.11,30.96,13450000000.0,-7980000000.0,1.47,41.44,32.01,15020000.0,1430000000.0,1330000000.0,7.21,80.05,21460000.0,1.15,1.5,19870000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,UNP,0,0,0,0,136840000000.0,163840000000.0,25.87,21.46,2.86,7.09,7.96,8.36,15.73,27.4,40.77,7.95,30.51,19600000000.0,28.73,-10.8,11890000000.0,10200000000.0,5370000000.0,7.85,-12.3,2660000000.0,3.95,29660000000.0,172.46,1.06,25.48,8340000000.0,3380000000.0,1.12,199.51,188.65,2910000.0,673870000.0,672460000.0,0.16,81.1,4890000.0,1.67,0.73,4550000.0
0,0,JCI,0,0,0,0,,,,,,,,,,2.83,9.44,3.17,4.04,22320000000.0,29.72,-5.1,7410000000.0,2930000000.0,631000000.0,0.84,-27.9,1950000000.0,2.69,9030000000.0,48.7,1.22,24.02,2220000000.0,2170000000.0,1.17,45.01,40.36,4970000.0,723910000.0,721560000.0,0.27,93.53,8810000.0,1.39,1.33,8480000.0
0,0,CAH,0,0,0,0,,,,,,,,,,0.63,1.16,2.78,83.76,154650000000.0,529.16,4.6,6870000000.0,2680000000.0,973000000.0,3.33,,2750000000.0,9.36,6740000000.0,472.98,1.12,4.84,2880000000.0,2000000000.0,1.04,53.75,51.87,2230000.0,293420000.0,292850000.0,0.18,87.8,4630000.0,1.74,1.8,4550000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TXT,0,0,0,0,10900000000.0,12960000000.0,40.36,17.18,,0.91,1.9,1.08,15.4,2.26,5.6,2.72,4.86,12020000000.0,52.59,-16.1,2200000000.0,1070000000.0000001,272000000.0,1.18,-47.7,2520000000.0,11.0,5000000000.0,87.04,2.33,25.09,990000000.0,812000000.0,1.76,44.36,37.88,1280000.0,228880000.0,227740000.0,0.45,86.91,3080000.0,2.2,1.8,4280000.0
0,0,TMO,0,0,0,0,,,,,,,,,,17.12,21.27,6.27,15.95,28500000000.0,71.78,35.9,11340000000.0,8359999999.999999,4880000000.0,12.19,154.3,7540000000.0,19.02,21110000000.0,66.32,2.93,80.3,6860000000.0,4470000000.0,0.86,473.28,425.34,1600000.0,396340000.0,395420000.0,0.15,91.4,2500000.0,1.19,0.63,2380000.0
0,0,TIBX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MA,0,0,0,0,326410000000.0,328360000000.0,49.16,39.68,1.97,21.19,56.32,21.06,36.56,43.13,54.2,18.35,123.07,15590000000.0,15.53,-14.1,16879999999.999998,9030000000.0,6730000000.0,6.66,-28.2,10630000000.0,10.66,12570000000.0,213.81,1.86,5.81,7950000000.0,6750000000.0,1.18,328.73,323.84,3650000.0,988470000.0,987050000.0,11.51,77.42,5670000.0,1.41,0.65,4940000.0
0,0,BKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CLX,0,0,0,0,25430000000.0,27680000000.0,22.44,27.32,4.52,3.62,22.81,3.88,15.92,16.14,20.18,14.77,123.91,7130000000.0,56.61,27.2,3060000000.0,1620000000.0,1150000000.0,9.0,104.4,860000000.0,6.82,3110000000.0,237.45,1.41,8.85,1660000000.0,1150000000.0,0.2,204.52,214.77,1450000.0,126050000.0,125590000.0,0.17,85.84,13030000.0,6.86,11.84,13760000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VAR,0,0,0,0,15910000000.0,15630000000.0,59.23,32.15,3.65,5.03,7.66,4.93,33.17,8.5,13.31,6.15,13.95,3170000000.0,34.85,-3.2,1380000000.0,520400000.0,269200000.0,2.94,8.3,800500000.0,8.76,495400000.0,23.76,1.4,22.76,484100000.0,369250000.0,1.06,173.83,157.85,91160000.0,91160000.0,91030000.0,0.34,91.82,2350000.0,2.77,3.3,2210000.0
0,0,MO,0,0,0,0,79910000000.0,105040000000.0,110.26,9.35,6.49,3.88,25.46,5.1,22.8,3.56,56.27,14.54,10.3,20590000000.0,11.07,4.9,12710000000.0,11840000000.0,726000000.0,0.38,,4120000000.0,2.22,29260000000.0,894.38,0.77,1.69,8410000000.0,6980000000.0,0.56,40.22,40.73,9140000.0,1860000000.0,1860000000.0,0.11,63.13,10420000.0,1.13,0.56,13050000.0
0,0,ACN,0,0,0,0,,,,,,,,,,11.74,14.84,11.61,31.34,44730000000.0,70.34,3.5,13980000000.0,7410000000.0,5250000000.0,8.12,10.6,8680000000.0,13.68,3430000000.0,18.61,1.45,28.26,9030000000.0,7280000000.0,1.08,242.43,228.37,2009999.9999999998,661130000.0,633250000.0,0.14,74.41,5130000.0,2.89,0.81,5220000.0
0,0,ROK,0,0,0,0,,,,,,,,,,16.17,17.05,10.09,116.87,6330000000.0,54.66,-9.3,2600000000.0,1240000000.0,1020000000.0,8.77,3143.2,705200000.0,6.07,2360000000.0,175.51,1.48,8.85,1120000000.0,722140000.0,1.39,247.05,229.87,115970000.0,115970000.0,115880000.0,0.18,80.05,2340000.0,3.11,2.02,2210000.0
0,0,CELG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SE,0,0,0,0,92090000000.0,90690000000.0,,,,24.58,125.34,25.29,-95.07,-38.43,-32.79,-13.31,-135.96,3590000000.0,7.65,98.7,604920000.0,-1010000000.0,-1380000000.0,-2.94,,3550000000.0,7.25,2150000000.0,278.41,1.48,1.51,342630000.0,105370000.0,1.36,181.07,144.99,3470000.0,507160000.0,288720000.0,3.65,70.74,21350000.0,5.81,,23490000.0
0,0,MET,0,0,0,0,41840000000.0,70250000000.0,7.57,7.49,4.33,0.65,0.57,1.07,,8.91,11.71,0.63,8.23,65569999999.99999,71.86,-14.3,20480000000.0,8060000000.000001,5600000000.0,6.11,-67.7,37760000000.0,41.95,112250000000.0,152.58,1.02,80.96,11670000000.0,9490000000.0,1.36,45.11,39.85,5860000.0,899950000.0,762250000.0,15.26,77.39,12490000.0,1.93,1.64,12080000.0
0,0,SIRI,0,0,0,0,27280000000.0,35560000000.0,27.91,22.94,1.44,3.64,,4.49,15.73,13.28,22.56,10.24,,7910000000.0,1.81,0.7,3940000000.0,2290000000.0,1050000000.0,0.24,10.6,33000000.0,0.01,8310000000.000001,,0.28,-0.21,1980000000.0,1110000000.0,1.14,6.28,5.93,24590000.0,4250000000.0,1080000000.0,75.57,16.43,179310000.0,8.12,17.14,170700000.0
0,0,IPG,0,0,0,0,9280000000.0,13350000000.0,16.41,13.14,11.64,0.99,3.41,1.41,12.24,6.91,12.34,3.95,20.69,8210000000.000001,21.15,-5.2,1810000000.0,1300000000.0,567700000.0,1.45,68.9,1630000000.0,4.17,5700000000.0,195.62,1.01,6.99,1430000000.0,1110000000.0,1.0,21.91,18.87,4090000.0,390040000.0,387130000.0,0.7,100.78,15370000.0,3.67,6.09,15270000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EXPR,0,0,0,0,68840000.0,1110000000.0,,,,0.05,1.13,0.8,-3.7,-35.66,-25.0,-11.54,-161.94,1380000000.0,21.51,-34.1,900710000.0,-269300000.0,-493780000.0,-7.676,,107350000.0,1.65,1150000000.0,1891.18,0.96,0.94,-193730000.0,-189900000.0,3.16,1.0423,1.1584,6400000.0,64840000.0,54790000.0,3.62,70.13,7700000.0,0.95,14.42,10110000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,L,0,0,0,0,11780000000.0,21310000000.0,,,,0.95,0.68,1.66,,-8.73,-2.53,-0.25,-7.42,12730000000.0,44.52,-5.7,6640000000.0,621000000.0,-1110000000.0,-3.89,93.1,5460000000.0,19.87,10440000000.0,56.06,0.47,63.16,1760000000.0,916500000.0,0.88,41.8,37.14,1070000.0,274870000.0,234060000.0,15.59,64.7,3120000.0,3.15,1.34,2830000.0
0,0,WMB,0,0,0,0,26460000000.0,48800000000.0,114.74,17.27,0.8,3.42,2.2,6.31,16.08,2.83,32.05,3.42,0.11,7730000000.0,6.38,-3.3,4700000000.0,4200000000.0,231000000.0,0.18,39.8,70000000.0,0.06,22380000000.0,150.24,0.75,9.92,3370000000.0,649120000.0,1.7,20.69,20.19,9950000.0,1210000000.0,1210000000.0,0.15,88.41,21370000.0,2.29,1.98,22380000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IP,0,0,0,0,19120000000.0,28890000000.0,38.9,13.62,,0.92,2.7,1.39,10.1,2.37,9.19,3.65,6.8,20840000000.0,53.06,-8.0,7110000000.0,3220000000.0,494000000.0,1.25,-40.7,5530000000.0,14.06,9130000000.0,128.68,1.33,18.04,3200000000.0,5740000000.0,1.12,48.47,40.75,2940000.0,393100000.0,391740000.0,0.23,85.25,8460000.0,2.86,2.64,10250000.0
0,0,NRG,0,0,0,0,,,,,,,,,,43.9,14.71,7.83,2170.68,9260000000.0,37.49,-6.2,2520000000.0,1980000000.0,4139999999.9999995,16.38,-33.1,697000000.0,2.85,6160000000.0,318.56,1.55,7.92,1900000000.0,1050000000.0,0.98,32.52,33.06,2310000.0,244220000.0,242530000.0,0.87,97.82,5910000.0,2.28,2.78,5460000.0
0,0,ABT,0,0,0,0,192800000000.0,206630000000.0,57.86,24.69,3.42,6.02,6.07,6.41,27.15,10.5,14.29,4.19,10.57,32220000000.0,18.19,9.6,18710000000.0,7820000000.0,3350000000.0,1.89,28.3,4730000000.0,2.67,18560000000.0,58.75,1.7,17.71,6520000000.0,4670000000.0,0.83,109.08,102.55,5060000.0,1770000000.0,1760000000.0,0.7,75.6,9770000.0,1.9,0.56,9920000.0
0,0,MRK,0,0,0,0,203210000000.0,224600000000.0,17.73,12.44,1.23,4.32,6.96,4.74,12.43,24.33,32.95,11.26,41.06,47350000000.0,18.69,1.2,33680000000.0,19010000000.0,11520000000.0,4.53,54.7,7360000000.0,2.91,28740000000.0,98.19,1.3,11.54,11040000000.0,8650000000.0,0.44,80.45,80.74,8480000.0,2530000000.0,2510000000.0,0.08,75.99,13500000.0,1.56,0.53,14750000.0
0,0,CVS,0,0,0,0,93690000000.0,168880000000.0,11.83,9.48,1.25,0.35,1.36,0.63,9.26,3.0,5.32,3.89,12.06,265279999999.99997,202.97,3.6,44520000000.0,18510000000.0,7950000000.0,6.05,-20.0,12090000000.0,9.23,87270000000.0,126.28,0.95,52.56,14930000000.0,11910000000.0,0.79,67.7,63.63,8570000.0,1310000000.0,1310000000.0,0.17,78.04,16079999.999999998,1.43,1.23,19870000.0
0,0,FITB,0,0,0,0,19480000000.0,,13.67,12.55,7.78,2.65,0.93,,,23.35,30.67,0.83,7.02,6670000000.0,9.33,3.5,7890000000.0,,1450000000.0,2.0,5.8,6920000000.0,9.72,18220000000.0,,,29.25,3390000000.0,,1.64,25.93,22.15,5800000.0,712420000.0,709260000.0,0.32,81.76,8810000.0,1.38,1.38,11110000.0
0,0,BBT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CMA,0,0,0,0,7340000000.0,,14.52,12.87,21.31,2.49,0.99,,,21.76,29.31,0.68,7.01,2430000000.0,17.3,-12.6,3270000000.0,,517000000.0,3.63,-27.7,11780000000.0,84.67,5900000000.0,,,53.79,941000000.0,,1.69,50.8,42.32,1830000.0,139090000.0,137770000.0,1.03,81.18,3830000.0,1.56,3.17,3940000.0
0,0,SLM,0,0,0,0,4520000000.0,,8.31,7.2,0.58,2.58,2.51,,,43.22,59.07,1.91,21.89,1360000000.0,3.45,17.1,1320000000.0,,577460000.0,1.45,33.1,4370000000.0,11.64,4950000000.0,224.85,1.23,4.8,-147390000.0,,1.38,10.93,8.51,3820000.0,375240000.0,340240000.0,0.95,102.65,7970000.0,2.01,2.14,12460000.0
0,0,AON,0,0,0,0,46660000000.0,40770000000.0,26.3,18.98,1.56,4.36,13.17,3.71,13.21,16.56,28.75,6.63,51.94,10990000000.0,47.1,0.3,5170000000.0,3620000000.0,1820000000.0,7.76,23.9,1170000000.0,5.11,8930000000.0,246.66,1.08,15.45,2700000000.0,2560000000.0,0.84,201.39,199.86,1550000.0,231650000.0,226210000.0,1.02,104.16,20320000.0,10.94,8.98,18740000.0
0,0,LIFE,0,0,0,0,47260000.0,16610000.0,,,,4.04,1.47,1.94,-1.07,-202.02,-198.14,-24.79,-59.35,8550000.0,1.15,-19.6,-13630000.0,-16340000.0,-17270000.0,-2.318,,36150000.0,3.57,5500000.0,17.19,4.76,3.22,-14820000.0,-7530000.0,2.15,3.7091,3.8822,4000000.0,10190000.0,8270000.0,5.25,64.56,0.51,0.51,0.44,
